日付け,終値,始値,高値,安値,出来高,変化率 %
2012-08-20,28.593,28.055,28.79,27.875,31.96K,2.11%
2012-08-21,29.428,28.755,29.46,28.61,41.07K,2.92%
2012-08-22,29.556,29.26,29.885,29.17,45.73K,0.43%
2012-08-23,30.456,29.785,30.79,29.76,66.19K,3.05%
2012-08-24,30.621,30.5,30.77,30.19,44.52K,0.54%
2012-08-27,31.048,30.77,31.225,30.58,58.29K,1.39%
2012-08-28,30.875,30.67,30.975,30.485,45.50K,-0.56%
2012-08-29,30.837,30.86,30.94,30.525,42.55K,-0.12%
2012-08-30,30.446,30.765,30.97,30.265,46.71K,-1.27%
2012-08-31,31.442,30.495,31.815,30.295,58.82K,3.27%
2012-09-03,32.411,31.735,32.47,31.575,58.17K,3.08%
2012-09-04,32.39,31.87,32.405,31.87,0.02K,-0.06%
2012-09-05,32.329,32.38,32.43,32.0,32.36K,-0.19%
2012-09-06,32.674,32.315,33.04,32.245,52.75K,1.07%
2012-09-07,33.69,32.7,33.775,32.005,59.21K,3.11%
2012-09-10,33.633,33.71,34.02,33.285,42.22K,-0.17%
2012-09-11,33.566,33.41,33.875,33.38,35.54K,-0.20%
2012-09-12,33.292,33.5,34.145,32.51,67.03K,-0.82%
2012-09-13,34.778,33.3,34.87,32.72,86.22K,4.46%
2012-09-14,34.656,34.745,34.985,34.32,52.96K,-0.35%
2012-09-17,34.367,34.625,34.94,33.845,43.93K,-0.83%
2012-09-18,34.718,34.34,35.1,34.015,59.58K,1.02%
2012-09-19,34.588,34.815,35.025,34.32,43.84K,-0.37%
2012-09-20,34.682,34.605,34.8,34.12,46.83K,0.27%
2012-09-21,34.638,34.68,35.26,34.365,63.59K,-0.13%
2012-09-24,33.984,34.52,34.585,33.63,46.79K,-1.89%
2012-09-25,33.948,34.01,34.545,33.715,47.28K,-0.11%
2012-09-26,33.94,33.79,34.11,33.36,48.68K,-0.02%
2012-09-27,34.666,33.995,34.815,33.905,46.76K,2.14%
2012-09-28,34.577,34.69,34.925,34.33,48.18K,-0.26%
2012-10-01,34.952,34.53,35.445,34.21,58.16K,1.08%
2012-10-02,34.669,34.75,35.115,34.42,33.95K,-0.81%
2012-10-03,34.69,34.645,34.93,34.515,32.36K,0.06%
2012-10-04,35.101,34.655,35.17,34.655,34.97K,1.18%
2012-10-05,34.572,35.035,35.145,34.315,42.87K,-1.51%
2012-10-08,34.017,34.57,34.605,33.62,33.19K,-1.61%
2012-10-09,33.985,34.025,34.26,33.57,38.65K,-0.09%
2012-10-10,34.109,33.925,34.19,33.745,37.53K,0.36%
2012-10-11,34.082,34.01,34.38,33.815,33.58K,-0.08%
2012-10-12,33.669,34.03,34.165,33.45,38.30K,-1.21%
2012-10-15,32.743,33.455,33.47,32.57,41.79K,-2.75%
2012-10-16,32.959,32.755,33.08,32.655,29.11K,0.66%
2012-10-17,33.232,32.985,33.3,32.88,26.21K,0.83%
2012-10-18,32.868,33.22,33.325,32.705,30.69K,-1.10%
2012-10-19,32.097,32.815,32.915,31.945,47.77K,-2.35%
2012-10-22,32.252,31.99,32.475,31.71,30.19K,0.48%
2012-10-23,31.793,32.395,32.5,31.57,39.93K,-1.42%
2012-10-24,31.62,31.7,32.055,31.535,39.00K,-0.54%
2012-10-25,32.078,31.745,32.26,31.735,35.48K,1.45%
2012-10-26,32.036,32.13,32.38,31.6,35.15K,-0.13%
2012-10-29,31.745,32.115,32.23,31.68,16.23K,-0.91%
2012-10-30,31.816,31.79,32.15,31.72,14.46K,0.22%
2012-10-31,32.316,31.77,32.435,31.755,29.55K,1.57%
2012-11-01,32.248,32.275,32.695,32.19,30.54K,-0.21%
2012-11-02,30.857,32.28,32.365,30.815,62.65K,-4.31%
2012-11-05,31.128,30.89,31.25,30.655,35.63K,0.88%
2012-11-06,32.034,31.2,32.275,31.07,49.54K,2.91%
2012-11-07,31.661,32.0,32.42,31.215,65.30K,-1.16%
2012-11-08,32.24,31.83,32.45,31.63,43.06K,1.83%
2012-11-09,32.599,32.32,32.785,32.065,49.30K,1.11%
2012-11-12,32.522,32.65,32.745,32.175,32.82K,-0.24%
2012-11-13,32.487,32.405,32.83,32.1,46.46K,-0.11%
2012-11-14,32.88,32.475,32.93,32.365,44.60K,1.21%
2012-11-15,32.674,32.745,32.775,32.15,55.18K,-0.63%
2012-11-16,32.37,32.585,32.68,32.015,41.82K,-0.93%
2012-11-19,33.189,32.285,33.215,32.285,49.04K,2.53%
2012-11-20,32.93,33.08,33.26,32.86,45.99K,-0.78%
2012-11-21,33.35,33.17,33.395,32.825,39.06K,1.28%
2012-11-22,34.116,33.36,34.16,33.235,41.12K,2.30%
2012-11-23,34.146,33.435,34.115,33.285,0.19K,0.09%
2012-11-26,34.137,34.075,34.225,33.885,66.23K,-0.03%
2012-11-27,33.981,34.16,34.275,33.91,64.03K,-0.46%
2012-11-28,33.684,33.995,34.04,32.9,90.51K,-0.87%
2012-11-29,34.431,33.81,34.49,33.61,59.54K,2.22%
2012-11-30,33.279,34.315,34.425,33.215,53.33K,-3.35%
2012-12-03,33.759,33.495,33.93,33.455,31.72K,1.44%
2012-12-04,32.808,33.72,33.75,32.745,48.64K,-2.82%
2012-12-05,32.957,32.88,33.3,32.585,39.49K,0.45%
2012-12-06,33.114,32.95,33.33,32.6,38.64K,0.48%
2012-12-07,33.131,33.075,33.34,32.68,40.75K,0.05%
2012-12-10,33.377,33.125,33.495,33.09,24.95K,0.74%
2012-12-11,33.017,33.335,33.345,32.835,26.52K,-1.08%
2012-12-12,33.782,33.065,33.875,32.995,46.76K,2.32%
2012-12-13,32.355,33.52,33.52,32.28,60.39K,-4.22%
2012-12-14,32.299,32.62,32.795,32.245,28.65K,-0.17%
2012-12-17,32.28,32.4,32.485,32.08,28.03K,-0.06%
2012-12-18,31.669,32.34,32.6,31.4,43.56K,-1.89%
2012-12-19,31.116,31.72,31.87,31.03,45.05K,-1.75%
2012-12-20,29.678,31.045,31.275,29.635,80.02K,-4.62%
2012-12-21,30.203,29.955,30.325,29.67,40.68K,1.77%
2012-12-24,29.897,30.02,30.395,29.865,13.07K,-1.01%
2012-12-26,30.035,29.96,30.255,29.85,15.02K,0.46%
2012-12-27,30.24,30.05,30.53,29.715,31.21K,0.68%
2012-12-28,29.975,30.165,30.365,29.91,18.93K,-0.88%
2012-12-31,30.227,30.08,30.48,29.92,18.66K,0.84%
2013-01-02,31.007,30.37,31.535,30.225,36.53K,2.58%
2013-01-03,30.72,31.025,31.225,30.015,40.79K,-0.93%
2013-01-04,29.946,30.1,30.3,29.24,64.25K,-2.52%
2013-01-07,30.082,30.235,30.475,29.86,35.27K,0.45%
2013-01-08,30.465,30.145,30.59,30.085,42.57K,1.27%
2013-01-09,30.249,30.395,30.575,30.065,34.15K,-0.71%
2013-01-10,30.918,30.385,30.95,30.255,41.34K,2.21%
2013-01-11,30.408,30.87,30.94,30.15,44.26K,-1.65%
2013-01-14,31.11,30.42,31.17,30.38,41.87K,2.31%
2013-01-15,31.529,31.065,31.615,30.965,42.64K,1.35%
2013-01-16,31.542,31.44,31.57,31.09,31.58K,0.04%
2013-01-17,31.81,31.49,31.93,31.05,51.11K,0.85%
2013-01-18,31.932,31.745,32.14,31.67,36.77K,0.38%
2013-01-21,32.177,31.925,32.365,31.815,44.67K,0.77%
2013-01-22,32.177,31.925,32.365,31.815,44.67K,0.00%
2013-01-23,32.439,32.18,32.485,32.1,35.34K,0.81%
2013-01-24,31.722,32.24,32.245,31.605,48.66K,-2.21%
2013-01-25,31.206,31.64,31.815,31.125,42.38K,-1.63%
2013-01-28,30.78,31.16,31.32,30.745,37.83K,-1.37%
2013-01-29,31.184,30.85,31.47,30.85,32.35K,1.31%
2013-01-30,32.177,31.385,32.3,31.25,56.69K,3.18%
2013-01-31,31.351,32.005,32.13,31.12,56.11K,-2.57%
2013-02-01,31.958,31.42,32.16,31.3,53.46K,1.94%
2013-02-04,31.716,31.875,31.925,31.385,33.89K,-0.76%
2013-02-05,31.875,31.775,32.115,31.62,42.50K,0.50%
2013-02-06,31.877,31.795,31.9,31.6,28.25K,0.01%
2013-02-07,31.403,31.845,31.935,31.295,56.56K,-1.49%
2013-02-08,31.441,31.46,31.695,31.33,36.37K,0.12%
2013-02-11,30.91,31.45,31.535,30.82,35.76K,-1.69%
2013-02-12,31.019,30.92,31.16,30.58,41.47K,0.35%
2013-02-13,30.869,31.14,31.225,30.73,35.08K,-0.48%
2013-02-14,30.353,30.76,31.06,30.21,48.45K,-1.67%
2013-02-15,29.849,30.35,30.46,29.66,69.90K,-1.66%
2013-02-18,29.422,29.81,30.15,29.175,75.53K,-1.43%
2013-02-19,29.448,30.175,30.175,29.29,0.11K,0.09%
2013-02-20,28.622,29.41,29.615,28.255,97.74K,-2.80%
2013-02-21,28.699,28.51,28.88,28.29,73.53K,0.27%
2013-02-22,28.46,28.645,28.895,28.335,43.51K,-0.83%
2013-02-25,28.987,28.785,29.215,28.54,56.86K,1.85%
2013-02-26,29.26,28.935,29.43,28.55,70.91K,0.94%
2013-02-27,28.985,29.405,29.44,28.865,54.37K,-0.94%
2013-02-28,28.432,29.015,29.19,28.4,47.18K,-1.91%
2013-03-01,28.49,28.525,28.79,27.925,54.22K,0.20%
2013-03-04,28.496,28.68,28.815,28.43,27.31K,0.02%
2013-03-05,28.604,28.595,29.09,28.52,33.65K,0.38%
2013-03-06,28.803,28.68,29.14,28.52,38.69K,0.70%
2013-03-07,28.808,29.01,29.085,28.74,29.52K,0.02%
2013-03-08,28.948,28.855,29.26,28.325,50.43K,0.49%
2013-03-11,28.853,28.985,29.085,28.705,22.87K,-0.33%
2013-03-12,29.171,28.955,29.35,28.87,26.73K,1.10%
2013-03-13,28.958,29.13,29.28,28.835,33.47K,-0.73%
2013-03-14,28.807,28.905,28.955,28.53,38.84K,-0.52%
2013-03-15,28.851,28.8,29.01,28.69,23.10K,0.15%
2013-03-18,28.874,28.85,29.11,28.585,34.42K,0.08%
2013-03-19,28.843,28.865,29.09,28.62,33.37K,-0.11%
2013-03-20,28.817,28.88,28.985,28.4,26.94K,-0.09%
2013-03-21,29.212,28.8,29.325,28.705,35.67K,1.37%
2013-03-22,28.698,29.14,29.17,28.505,39.18K,-1.76%
2013-03-25,28.815,28.68,28.89,28.46,35.09K,0.41%
2013-03-26,28.679,28.815,28.845,28.605,23.15K,-0.47%
2013-03-27,28.612,28.725,28.785,28.08,46.77K,-0.23%
2013-03-28,28.323,28.645,28.81,28.17,35.71K,-1.01%
2013-04-01,27.944,28.21,28.36,27.81,34.51K,-1.34%
2013-04-02,27.248,27.955,28.14,27.15,57.91K,-2.49%
2013-04-03,26.797,27.205,27.315,26.67,63.68K,-1.66%
2013-04-04,26.767,26.91,27.015,26.575,51.52K,-0.11%
2013-04-05,27.22,26.83,27.3,26.73,44.76K,1.69%
2013-04-08,27.138,27.285,27.465,27.07,31.78K,-0.30%
2013-04-09,27.881,27.22,28.02,27.14,52.48K,2.74%
2013-04-10,27.653,27.885,27.965,27.445,52.66K,-0.82%
2013-04-11,27.697,27.58,27.785,27.34,39.49K,0.16%
2013-04-12,26.331,27.575,27.64,25.725,102.65K,-4.93%
2013-04-15,23.361,25.94,26.045,22.515,200.50K,-11.28%
2013-04-16,23.628,22.685,23.975,22.0,107.32K,1.14%
2013-04-17,23.307,23.37,23.725,22.835,83.10K,-1.36%
2013-04-18,23.245,23.275,23.655,22.435,65.40K,-0.27%
2013-04-19,22.96,23.25,23.82,22.865,48.63K,-1.23%
2013-04-22,23.324,23.305,23.65,23.07,52.30K,1.59%
2013-04-23,22.817,23.345,23.405,22.555,79.43K,-2.17%
2013-04-24,22.833,22.885,23.325,22.805,65.91K,0.07%
2013-04-25,24.14,23.11,24.36,23.02,76.94K,5.72%
2013-04-26,23.788,24.355,24.835,23.62,64.61K,-1.46%
2013-04-29,24.166,24.025,24.58,23.945,47.45K,1.59%
2013-04-30,24.185,24.54,24.55,24.015,34.74K,0.08%
2013-05-01,23.343,24.32,24.345,23.21,48.28K,-3.48%
2013-05-02,23.83,23.57,24.19,23.37,44.95K,2.09%
2013-05-03,24.014,23.79,24.38,23.415,55.37K,0.77%
2013-05-06,23.955,24.15,24.42,23.82,21.93K,-0.25%
2013-05-07,23.806,24.005,24.04,23.4,44.44K,-0.62%
2013-05-08,23.927,23.865,24.095,23.64,35.67K,0.51%
2013-05-09,23.911,23.9,24.17,23.52,37.23K,-0.07%
2013-05-10,23.658,23.69,23.875,23.15,50.25K,-1.06%
2013-05-13,23.696,23.78,23.84,23.47,31.15K,0.16%
2013-05-14,23.379,23.62,23.76,23.075,39.97K,-1.34%
2013-05-15,22.658,23.35,23.45,22.445,60.48K,-3.08%
2013-05-16,22.659,22.565,22.77,22.06,45.65K,0.00%
2013-05-17,22.352,22.65,22.745,22.11,43.26K,-1.35%
2013-05-20,22.582,22.265,23.24,20.25,84.79K,1.03%
2013-05-21,22.455,22.875,22.91,22.015,56.68K,-0.56%
2013-05-22,22.472,22.36,23.29,22.145,73.27K,0.08%
2013-05-23,22.508,22.215,22.645,21.92,43.87K,0.16%
2013-05-24,22.496,22.54,22.6,22.27,25.10K,-0.05%
2013-05-27,22.193,22.36,22.71,22.11,50.24K,-1.35%
2013-05-28,22.193,22.36,22.71,22.11,50.24K,0.00%
2013-05-29,22.453,22.24,22.48,22.13,27.49K,1.17%
2013-05-30,22.69,22.42,23.06,22.31,49.47K,1.06%
2013-05-31,22.243,22.705,22.855,22.1,42.74K,-1.97%
2013-06-03,22.721,22.175,22.915,22.175,42.54K,2.15%
2013-06-04,22.409,22.68,22.73,22.225,33.35K,-1.37%
2013-06-05,22.472,22.505,22.74,22.29,34.05K,0.28%
2013-06-06,22.707,22.475,22.84,22.255,56.72K,1.05%
2013-06-07,21.743,22.575,22.755,21.51,78.51K,-4.25%
2013-06-10,21.925,21.565,22.03,21.33,39.82K,0.84%
2013-06-11,21.646,21.84,21.96,21.4,43.74K,-1.27%
2013-06-12,21.796,21.575,21.95,21.455,35.44K,0.69%
2013-06-13,21.583,21.7,21.915,21.5,49.37K,-0.98%
2013-06-14,21.954,21.755,22.5,21.62,42.22K,1.72%
2013-06-17,21.758,22.05,22.055,21.605,29.73K,-0.89%
2013-06-18,21.677,21.765,21.89,21.445,42.47K,-0.37%
2013-06-19,21.623,21.595,21.85,21.19,40.25K,-0.25%
2013-06-20,19.823,21.275,21.28,19.515,120.29K,-8.32%
2013-06-21,19.959,19.59,20.11,19.31,60.03K,0.69%
2013-06-24,19.493,20.055,20.175,19.38,60.58K,-2.33%
2013-06-25,19.526,19.595,19.79,19.4,64.57K,0.17%
2013-06-26,18.587,19.56,19.58,18.36,89.82K,-4.81%
2013-06-27,18.553,18.5,18.955,18.35,61.66K,-0.18%
2013-06-28,19.47,18.48,19.645,18.17,78.11K,4.94%
2013-07-01,19.578,19.5,20.075,19.36,51.82K,0.55%
2013-07-02,19.309,19.59,19.79,19.22,31.35K,-1.37%
2013-07-03,19.7,19.345,19.885,19.315,36.19K,2.02%
2013-07-04,18.736,19.75,19.83,18.665,55.51K,-4.89%
2013-07-05,18.736,19.75,19.835,18.665,55.51K,0.00%
2013-07-08,19.038,18.855,19.265,18.67,29.27K,1.61%
2013-07-09,19.138,19.055,19.485,18.93,33.33K,0.53%
2013-07-10,19.165,19.21,19.54,18.985,36.75K,0.14%
2013-07-11,19.956,19.545,20.25,19.43,53.66K,4.13%
2013-07-12,19.792,20.125,20.19,19.62,27.17K,-0.82%
2013-07-15,19.839,19.865,20.135,19.54,25.18K,0.24%
2013-07-16,19.935,19.905,20.045,19.66,28.08K,0.48%
2013-07-17,19.42,19.99,20.18,19.23,57.58K,-2.58%
2013-07-18,19.389,19.25,19.57,19.215,38.13K,-0.16%
2013-07-19,19.46,19.355,19.6,19.285,22.26K,0.37%
2013-07-22,20.509,19.495,20.575,19.495,50.29K,5.39%
2013-07-23,20.254,20.515,20.595,20.08,37.25K,-1.24%
2013-07-24,20.02,20.435,20.49,19.965,38.46K,-1.16%
2013-07-25,20.154,20.11,20.3,19.75,32.82K,0.67%
2013-07-26,19.771,20.225,20.355,19.625,40.46K,-1.90%
2013-07-29,19.864,19.92,20.2,19.66,31.45K,0.47%
2013-07-30,19.68,19.8,19.875,19.5,29.69K,-0.93%
2013-07-31,19.628,19.705,20.1,19.355,52.16K,-0.26%
2013-08-01,19.624,19.805,19.955,19.51,37.31K,-0.02%
2013-08-02,19.912,19.595,20.265,19.185,59.69K,1.47%
2013-08-05,19.72,19.85,19.99,19.52,30.04K,-0.96%
2013-08-06,19.523,19.675,19.78,19.44,34.23K,-1.00%
2013-08-07,19.508,19.465,19.6,19.1,41.52K,-0.08%
2013-08-08,20.193,19.525,20.31,19.455,58.33K,3.51%
2013-08-09,20.407,20.225,20.58,20.045,51.13K,1.06%
2013-08-12,21.339,20.68,21.445,20.62,68.78K,4.57%
2013-08-13,21.343,21.37,21.75,21.12,61.97K,0.02%
2013-08-14,21.787,21.42,21.855,21.265,52.19K,2.08%
2013-08-15,22.935,21.865,23.19,21.705,89.62K,5.27%
2013-08-16,23.322,22.935,23.4,22.755,69.14K,1.69%
2013-08-19,23.166,23.25,23.605,22.955,47.68K,-0.67%
2013-08-20,23.071,23.145,23.31,22.28,58.69K,-0.41%
2013-08-21,22.963,23.0,23.36,22.755,52.22K,-0.47%
2013-08-22,23.035,22.835,23.325,22.45,48.80K,0.31%
2013-08-23,23.738,23.155,24.11,22.885,73.10K,3.05%
2013-08-26,24.01,24.02,24.425,23.8,56.70K,1.15%
2013-08-27,24.651,24.345,24.715,23.98,81.23K,2.67%
2013-08-28,24.391,24.5,25.12,24.22,85.96K,-1.05%
2013-08-29,24.14,24.38,24.485,23.7,69.58K,-1.03%
2013-08-30,23.513,23.895,24.065,23.41,69.58K,-2.60%
2013-09-02,24.429,23.48,24.53,23.11,68.63K,3.90%
2013-09-03,24.412,24.412,24.412,24.412,,-0.07%
2013-09-04,23.415,24.325,24.43,23.375,48.38K,-4.08%
2013-09-05,23.255,23.51,23.68,23.04,42.36K,-0.68%
2013-09-06,23.891,23.21,23.99,23.075,40.27K,2.73%
2013-09-09,23.717,23.835,24.25,23.44,26.68K,-0.73%
2013-09-10,23.016,23.74,23.82,22.84,41.65K,-2.96%
2013-09-11,23.172,22.985,23.25,22.785,32.38K,0.68%
2013-09-12,22.149,23.22,23.265,21.75,51.28K,-4.41%
2013-09-13,21.72,21.88,22.285,21.42,48.78K,-1.94%
2013-09-16,22.009,22.3,22.49,21.685,42.76K,1.33%
2013-09-17,21.784,21.83,22.14,21.64,34.56K,-1.02%
2013-09-18,21.564,21.77,23.25,21.225,68.28K,-1.01%
2013-09-19,23.292,22.965,23.445,22.855,54.99K,8.01%
2013-09-20,21.927,23.08,23.18,21.755,57.60K,-5.86%
2013-09-23,21.857,21.89,21.97,21.3,45.37K,-0.32%
2013-09-24,21.586,21.665,22.035,21.325,44.31K,-1.24%
2013-09-25,21.886,21.73,21.96,21.49,39.63K,1.39%
2013-09-26,21.766,21.805,22.13,21.665,37.71K,-0.55%
2013-09-27,21.831,21.73,22.175,21.41,35.11K,0.30%
2013-09-30,21.708,21.795,22.11,21.435,32.68K,-0.56%
2013-10-01,21.175,21.7,21.97,20.63,54.18K,-2.46%
2013-10-02,21.897,21.165,22.04,20.99,40.57K,3.41%
2013-10-03,21.786,21.745,21.86,21.44,30.08K,-0.51%
2013-10-04,21.752,21.735,21.93,21.5,22.80K,-0.16%
2013-10-07,22.386,21.74,22.495,21.65,31.84K,2.91%
2013-10-08,22.443,22.385,22.525,22.11,32.22K,0.25%
2013-10-09,21.891,22.315,22.41,21.75,38.87K,-2.46%
2013-10-10,21.896,21.91,22.25,21.55,34.66K,0.02%
2013-10-11,21.259,21.685,21.86,20.95,47.94K,-2.91%
2013-10-14,21.354,21.39,21.68,21.11,28.24K,0.45%
2013-10-15,21.191,21.29,21.525,20.495,59.51K,-0.76%
2013-10-16,21.365,21.3,21.445,21.12,35.61K,0.82%
2013-10-17,21.947,21.39,22.2,21.1,56.66K,2.72%
2013-10-18,21.913,21.905,22.05,21.74,24.61K,-0.15%
2013-10-21,22.278,21.91,22.335,21.855,30.30K,1.67%
2013-10-22,22.79,22.22,22.83,21.985,45.45K,2.30%
2013-10-23,22.617,22.72,22.82,22.5,27.16K,-0.76%
2013-10-24,22.822,22.545,22.91,22.51,32.85K,0.91%
2013-10-25,22.639,22.73,22.755,22.26,38.22K,-0.80%
2013-10-28,22.538,22.59,22.715,22.375,27.84K,-0.45%
2013-10-29,22.492,22.525,22.63,22.3,31.39K,-0.20%
2013-10-30,22.983,22.525,23.095,22.39,53.59K,2.18%
2013-10-31,21.867,22.68,22.69,21.73,52.84K,-4.86%
2013-11-01,21.837,21.895,21.995,21.705,36.00K,-0.14%
2013-11-04,21.7,21.87,21.935,21.58,22.16K,-0.63%
2013-11-05,21.636,21.645,21.79,21.56,26.05K,-0.29%
2013-11-06,21.768,21.685,22.075,21.62,33.19K,0.61%
2013-11-07,21.657,21.815,22.015,21.375,54.86K,-0.51%
2013-11-08,21.317,21.66,21.905,21.25,51.50K,-1.57%
2013-11-11,21.282,21.425,21.45,21.23,27.54K,-0.16%
2013-11-12,20.778,21.345,21.355,20.56,55.87K,-2.37%
2013-11-13,20.442,20.7,20.855,20.41,69.83K,-1.62%
2013-11-14,20.722,20.595,20.885,20.57,54.26K,1.37%
2013-11-15,20.727,20.755,20.82,20.55,28.96K,0.02%
2013-11-18,20.357,20.775,20.8,20.29,48.72K,-1.79%
2013-11-19,20.334,20.395,20.475,20.2,43.72K,-0.11%
2013-11-20,20.058,20.345,20.49,19.78,61.60K,-1.36%
2013-11-21,19.934,19.84,20.045,19.705,62.22K,-0.62%
2013-11-22,19.862,19.96,20.045,19.81,41.63K,-0.36%
2013-11-25,19.882,19.83,20.3,19.57,61.05K,0.10%
2013-11-26,19.848,20.155,20.29,19.78,53.26K,-0.17%
2013-11-27,19.633,19.815,20.08,19.585,25.51K,-1.08%
2013-11-28,20.033,19.685,20.1,19.645,30.27K,2.04%
2013-11-29,20.016,19.975,20.04,19.975,0.00K,-0.08%
2013-12-02,19.289,19.99,20.01,19.115,47.75K,-3.63%
2013-12-03,19.065,19.17,19.335,18.975,38.63K,-1.16%
2013-12-04,19.83,19.1,19.89,18.89,55.03K,4.01%
2013-12-05,19.57,19.675,19.72,19.215,43.43K,-1.31%
2013-12-06,19.523,19.4,19.785,19.165,39.76K,-0.24%
2013-12-09,19.701,19.555,19.98,19.435,27.76K,0.91%
2013-12-10,20.315,19.8,20.43,19.74,50.13K,3.12%
2013-12-11,20.356,20.385,20.48,20.21,32.20K,0.20%
2013-12-12,19.453,20.305,20.345,19.41,47.37K,-4.44%
2013-12-13,19.604,19.475,19.74,19.28,34.48K,0.78%
2013-12-16,20.101,19.655,20.29,19.445,36.13K,2.54%
2013-12-17,19.84,19.975,20.23,19.675,42.57K,-1.30%
2013-12-18,20.059,19.93,20.265,19.425,42.80K,1.10%
2013-12-19,19.186,19.71,19.905,19.1,48.51K,-4.35%
2013-12-20,19.453,19.205,19.52,19.13,35.83K,1.39%
2013-12-23,19.413,19.42,19.52,19.265,18.06K,-0.21%
2013-12-24,19.484,19.43,19.575,19.31,11.31K,0.37%
2013-12-26,19.916,19.48,20.03,19.415,19.22K,2.22%
2013-12-27,20.049,19.8,20.105,19.75,23.73K,0.67%
2013-12-30,19.615,20.08,20.18,19.46,28.24K,-2.16%
2013-12-31,19.37,19.575,19.825,18.72,44.34K,-1.25%
2014-01-02,20.128,19.44,20.44,19.43,44.69K,3.91%
2014-01-03,20.211,20.015,20.325,19.985,30.03K,0.41%
2014-01-06,20.103,20.135,20.355,19.95,38.85K,-0.53%
2014-01-07,19.787,20.18,20.28,19.625,38.36K,-1.57%
2014-01-08,19.539,19.83,19.865,19.31,45.24K,-1.25%
2014-01-09,19.683,19.525,19.71,19.38,33.06K,0.74%
2014-01-10,20.223,19.55,20.25,19.545,52.34K,2.74%
2014-01-13,20.385,20.19,20.47,19.955,36.68K,0.80%
2014-01-14,20.282,20.39,20.67,20.125,48.79K,-0.51%
2014-01-15,20.134,20.255,20.27,19.905,29.79K,-0.73%
2014-01-16,20.054,20.21,20.25,19.97,27.86K,-0.40%
2014-01-17,20.304,20.1,20.425,19.96,32.15K,1.25%
2014-01-20,19.87,20.3,20.435,19.655,45.89K,-2.14%
2014-01-21,19.87,20.3,20.435,19.655,45.89K,0.00%
2014-01-22,19.839,19.875,19.94,19.735,17.97K,-0.16%
2014-01-23,20.01,19.775,20.31,19.645,49.95K,0.86%
2014-01-24,19.765,20.0,20.285,19.715,42.72K,-1.22%
2014-01-27,19.793,19.97,20.09,19.55,36.45K,0.14%
2014-01-28,19.503,19.665,19.84,19.455,35.16K,-1.47%
2014-01-29,19.552,19.57,19.965,19.45,43.35K,0.25%
2014-01-30,19.126,19.725,19.73,18.97,46.37K,-2.18%
2014-01-31,19.12,19.13,19.465,19.065,34.26K,-0.03%
2014-02-03,19.409,19.095,19.62,19.06,35.67K,1.51%
2014-02-04,19.422,19.345,19.51,19.26,26.10K,0.07%
2014-02-05,19.805,19.48,20.335,19.435,49.13K,1.97%
2014-02-06,19.928,19.885,20.18,19.83,37.60K,0.62%
2014-02-07,19.936,19.93,20.09,19.755,45.55K,0.04%
2014-02-10,20.112,19.97,20.275,19.96,46.08K,0.88%
2014-02-11,20.153,20.055,20.29,19.915,56.20K,0.20%
2014-02-12,20.341,20.22,20.39,20.08,61.86K,0.93%
2014-02-13,20.395,20.22,20.52,20.125,42.80K,0.27%
2014-02-14,21.421,20.48,21.49,20.445,75.40K,5.03%
2014-02-17,21.898,21.48,21.98,21.315,97.56K,2.23%
2014-02-18,21.914,21.55,21.99,21.38,1.37K,0.07%
2014-02-19,21.85,21.955,21.96,21.375,58.96K,-0.29%
2014-02-20,21.684,21.555,21.9,21.4,58.93K,-0.76%
2014-02-21,21.782,21.825,21.975,21.575,59.01K,0.45%
2014-02-24,22.051,21.92,22.18,21.52,76.42K,1.23%
2014-02-25,21.963,21.96,22.025,21.67,68.51K,-0.40%
2014-02-26,21.254,21.875,22.035,21.085,73.73K,-3.23%
2014-02-27,21.352,21.275,21.515,21.025,52.64K,0.46%
2014-02-28,21.241,21.295,21.43,21.105,37.01K,-0.52%
2014-03-03,21.485,21.325,21.74,21.26,45.84K,1.15%
2014-03-04,21.222,21.45,21.54,21.04,43.76K,-1.22%
2014-03-05,21.271,21.21,21.34,21.155,24.44K,0.23%
2014-03-06,21.574,21.2,21.65,21.105,36.31K,1.42%
2014-03-07,20.928,21.49,21.61,20.755,59.34K,-2.99%
2014-03-10,20.91,20.93,21.06,20.61,40.32K,-0.09%
2014-03-11,20.815,20.85,21.325,20.67,47.30K,-0.45%
2014-03-12,21.358,20.86,21.435,20.82,58.04K,2.61%
2014-03-13,21.198,21.33,21.48,21.105,41.71K,-0.75%
2014-03-14,21.413,21.2,21.795,21.14,50.79K,1.01%
2014-03-17,21.275,21.49,21.65,21.125,33.94K,-0.64%
2014-03-18,20.862,21.19,21.25,20.625,46.68K,-1.94%
2014-03-19,20.826,20.835,20.965,20.505,52.65K,-0.17%
2014-03-20,20.43,20.615,20.73,20.14,46.87K,-1.90%
2014-03-21,20.31,20.32,20.585,20.265,28.42K,-0.59%
2014-03-24,20.067,20.29,20.315,19.92,42.85K,-1.20%
2014-03-25,19.979,19.95,20.215,19.905,36.86K,-0.44%
2014-03-26,19.78,20.0,20.145,19.68,37.67K,-1.00%
2014-03-27,19.708,19.755,19.87,19.575,33.84K,-0.36%
2014-03-28,19.79,19.725,19.92,19.62,39.22K,0.42%
2014-03-31,19.752,19.855,20.01,19.725,32.43K,-0.19%
